ts_bucket,station_id,bikes,ebikes,classic,docks,bikes_disabled,docks_disabled,is_renting,is_returning,last_reported,src
1789503300,81bec993-29a5-4e70-8f60-eecdf16c7be4,22,16,6,8,0,0,1,1,1789503102,gha
1789503300,498d7e8e-5164-4f26-9ce6-399947d73b1a,17,5,12,0,0,0,1,1,1789503117,gha
1789503300,66dd1d0f-0aca-11e7-82f6-3863bb44ef7c,3,2,1,27,1,0,1,1,1789503114,gha
1789503300,d11b9869-8964-4b79-aafc-4b60ad1b44c4,1,0,1,21,1,0,1,1,1789503116,gha
1789503300,f401cd5f-cb41-41f8-a857-4a4dfe778f94,0,0,0,25,1,0,1,1,1789503144,gha
1789503300,e35c42c6-8b73-4528-b08d-c94b75624b40,9,0,9,9,1,0,1,1,1789503132,gha
1789503300,1786698974100683436,45,1,44,4,4,0,1,1,1789503144,gha
1789503300,66dce9b5-0aca-11e7-82f6-3863bb44ef7c,13,1,12,16,3,0,1,1,1789503145,gha
1789503300,457ea5d7-d643-4028-87db-46dee0b81555,4,0,4,33,2,0,1,1,1789503183,gha
1789503300,75352ab4-8a31-4926-8b59-048a9e506452,3,3,0,13,1,0,1,1,1789503184,gha
1789503300,9394fb49-583f-4426-8d2f-a2b0ffb584d2,6,3,3,39,4,0,1,1,1789503189,gha
1789503300,18415ea7-efce-408d-bcb9-4693fb088dda,6,4,2,26,2,0,1,1,1789503189,gha
1789503300,84a7baff-415b-4ab9-a859-74c2801483ce,12,7,5,4,4,0,1,1,1789503189,gha
1789503300,c4e9905f-457b-4be0-a878-2aa53fa0b09b,23,12,11,0,1,0,1,1,1789503153,gha
1789503300,c7604869-5b55-40cf-812e-fc97901bdf14,13,0,13,26,4,0,1,1,1789503163,gha
1789503300,66dced76-0aca-11e7-82f6-3863bb44ef7c,7,2,5,18,2,0,1,1,1789503167,gha
1789503300,66dd17a5-0aca-11e7-82f6-3863bb44ef7c,16,3,13,33,1,0,1,1,1789503166,gha
1789503300,66db9e99-0aca-11e7-82f6-3863bb44ef7c,4,1,3,4,4,0,1,1,1789503166,gha
1789503300,1786700154621508184,1,0,1,28,0,0,1,1,1789503168,gha
1789503300,66de73fd-0aca-11e7-82f6-3863bb44ef7c,9,2,7,14,2,0,1,1,1789503173,gha
1789503300,1814548067447122618,0,0,0,27,8,0,1,1,1789503171,gha
1789503300,3a89411a-0bc6-4ba3-bc56-fab950c8eba1,11,1,10,7,3,0,1,1,1789503180,gha
1789503300,66dbc37a-0aca-11e7-82f6-3863bb44ef7c,4,0,4,51,6,0,1,1,1789503180,gha
1789503300,63a838a8-9acf-4ba1-91f5-c676f6ef2f7d,4,1,3,12,4,0,1,1,1789503193,gha
1789503300,66dce8db-0aca-11e7-82f6-3863bb44ef7c,10,1,9,22,8,0,1,1,1789503191,gha
1789503300,bfe5e69d-89ff-48b3-bf20-80cbdfa443e0,11,9,2,39,2,0,1,1,1789503199,gha
1789503300,1871698223344654662,11,0,11,14,0,0,1,1,1789503197,gha
1789503300,1871698348432996504,9,1,8,11,2,0,1,1,1789503198,gha
1789503300,ab6aadd8-fa45-43aa-abea-c8e01ec5a0c8,15,4,11,2,4,0,1,1,1789503198,gha
1789503300,66dc3782-0aca-11e7-82f6-3863bb44ef7c,10,7,3,16,4,0,1,1,1789503201,gha
1789503300,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,5,1,4,48,4,0,1,1,1789503206,gha
1789503300,1786698321265653818,6,1,5,31,3,0,1,1,1789503205,gha
1789503300,1786697771181570266,35,2,33,1,8,0,1,1,1789503204,gha
1789503300,66dd1c7f-0aca-11e7-82f6-3863bb44ef7c,4,1,3,42,4,0,1,1,1789503204,gha
1789503300,66dd01c5-0aca-11e7-82f6-3863bb44ef7c,14,10,4,11,2,0,1,1,1789503202,gha
1789503300,2100948436010992354,6,1,5,9,3,0,1,1,1789503202,gha
1789503300,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,51,14,37,11,2,0,1,1,1789503211,gha
1789503300,6d766daf-9298-4059-a329-1818582d495f,17,9,8,0,2,0,1,1,1789503215,gha
1789503300,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,4,1,3,21,1,0,1,1,1789503215,gha
1789503300,66db6f2e-0aca-11e7-82f6-3863bb44ef7c,25,7,18,19,2,0,1,1,1789503215,gha
1789503300,66dd056e-0aca-11e7-82f6-3863bb44ef7c,12,4,8,5,1,0,1,1,1789503215,gha
1789503300,66dd2060-0aca-11e7-82f6-3863bb44ef7c,32,3,29,17,0,0,1,1,1789503212,gha
1789503300,d89dc10f-9be3-45a5-9c3c-06c04c963436,10,4,6,9,2,0,1,1,1789503216,gha
1789503300,66db76a1-0aca-11e7-82f6-3863bb44ef7c,6,1,5,87,1,0,1,1,1789503216,gha
1789503300,f833d403-2cf5-424a-a3b3-0314a44b4a67,24,5,19,17,4,0,1,1,1789503217,gha
1789503300,66dd217d-0aca-11e7-82f6-3863bb44ef7c,21,17,4,1,5,0,1,1,1789503217,gha
1789503300,66db93a1-0aca-11e7-82f6-3863bb44ef7c,0,0,0,0,35,1,0,0,1789503218,gha
1789503300,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,10,4,6,10,5,3,1,1,1789503216,gha
1789503300,66dbc420-0aca-11e7-82f6-3863bb44ef7c,11,4,7,40,2,0,1,1,1789503217,gha
1789503300,66dbec40-0aca-11e7-82f6-3863bb44ef7c,2,1,1,52,0,1,1,1,1789503218,gha
1789503300,f3b359e2-7983-4aaf-b6b0-e3b7d30816a4,11,2,9,8,1,0,1,1,1789503132,gha
1789503300,66dcf023-0aca-11e7-82f6-3863bb44ef7c,7,3,4,11,3,0,1,1,1789503138,gha
1789503300,66db9cc4-0aca-11e7-82f6-3863bb44ef7c,11,3,8,27,1,0,1,1,1789503099,gha
1789503300,9b721468-3b28-429d-9e13-580cdf00a6a4,24,10,14,0,2,1,1,1,1789503102,gha
1789503300,66dea52b-0aca-11e7-82f6-3863bb44ef7c,11,0,11,21,0,0,1,1,1789503123,gha
1789503300,2104278402820534724,35,4,31,6,1,0,1,1,1789503113,gha
1789503300,467e1de6-73a6-480f-9e83-fd1b03b71047,10,5,5,14,0,0,1,1,1789503118,gha
1789503300,b03adb87-2bd9-43a5-a822-7d06a9ee2d81,23,0,23,3,3,0,1,1,1789503152,gha
1789503300,4168e5a4-c7ec-4045-bfc8-84ac5edbe845,43,3,40,0,1,0,1,1,1789503168,gha
