ts_bucket,station_id,bikes,ebikes,classic,docks,bikes_disabled,docks_disabled,is_renting,is_returning,last_reported,src
1788609300,66de73fd-0aca-11e7-82f6-3863bb44ef7c,14,9,5,11,0,0,1,1,1788609153,gha
1788609300,f833d403-2cf5-424a-a3b3-0314a44b4a67,39,22,17,4,3,0,1,1,1788609156,gha
1788609300,1786697771181570266,23,5,18,18,2,0,1,1,1788609183,gha
1788609300,6d766daf-9298-4059-a329-1818582d495f,6,2,4,13,0,0,1,1,1788609185,gha
1788609300,2100948436010992354,9,5,4,7,1,0,1,1,1788609182,gha
1788609300,66dbec40-0aca-11e7-82f6-3863bb44ef7c,46,17,29,7,2,0,1,1,1788609245,gha
1788609300,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,23,15,8,3,1,0,1,1,1788609240,gha
1788609300,1871698223344654662,8,2,6,17,0,0,1,1,1788609250,gha
1788609300,1786700154621508184,11,2,9,17,1,0,1,1,1788609251,gha
1788609300,66dd217d-0aca-11e7-82f6-3863bb44ef7c,16,12,4,9,2,0,1,1,1788609248,gha
1788609300,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,47,1,46,12,5,0,1,1,1788609141,gha
1788609300,66dbc37a-0aca-11e7-82f6-3863bb44ef7c,54,27,27,5,0,1,1,1,1788609170,gha
1788609300,66dd2060-0aca-11e7-82f6-3863bb44ef7c,33,29,4,14,3,0,1,1,1788609176,gha
1788609300,1786698974100683436,12,8,4,37,4,0,1,1,1788609177,gha
1788609300,498d7e8e-5164-4f26-9ce6-399947d73b1a,1,1,0,13,3,0,1,1,1788609177,gha
1788609300,75352ab4-8a31-4926-8b59-048a9e506452,16,9,7,1,0,0,1,1,1788609180,gha
1788609300,63a838a8-9acf-4ba1-91f5-c676f6ef2f7d,18,7,11,1,1,0,1,1,1788609234,gha
1788609300,66db93a1-0aca-11e7-82f6-3863bb44ef7c,0,0,0,0,32,3,0,0,1788609228,gha
1788609300,66dce9b5-0aca-11e7-82f6-3863bb44ef7c,23,9,14,7,2,0,1,1,1788609236,gha
1788609300,84a7baff-415b-4ab9-a859-74c2801483ce,8,2,6,8,2,1,1,1,1788609139,gha
1788609300,66db9e99-0aca-11e7-82f6-3863bb44ef7c,7,2,5,4,1,0,1,1,1788609164,gha
1788609300,9394fb49-583f-4426-8d2f-a2b0ffb584d2,35,18,17,14,0,0,1,1,1788609167,gha
1788609300,66dd01c5-0aca-11e7-82f6-3863bb44ef7c,4,3,1,17,6,0,1,1,1788609215,gha
1788609300,1786698321265653818,33,18,15,3,4,0,1,1,1788609216,gha
1788609300,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,29,16,13,26,1,1,1,1,1788609210,gha
1788609300,81bec993-29a5-4e70-8f60-eecdf16c7be4,13,9,4,15,2,0,1,1,1788609218,gha
1788609300,18415ea7-efce-408d-bcb9-4693fb088dda,15,6,9,17,1,0,1,1,1788609216,gha
1788609300,3a89411a-0bc6-4ba3-bc56-fab950c8eba1,21,2,19,0,0,0,1,1,1788609216,gha
1788609300,66dd1c7f-0aca-11e7-82f6-3863bb44ef7c,38,19,19,7,5,0,1,1,1788609216,gha
1788609300,1814548067447122618,35,11,24,0,0,0,1,1,1788609223,gha
1788609300,d89dc10f-9be3-45a5-9c3c-06c04c963436,0,0,0,21,0,0,1,1,1788609219,gha
1788609300,66dd1d0f-0aca-11e7-82f6-3863bb44ef7c,28,16,12,0,3,0,1,1,1788609220,gha
1788609300,66db76a1-0aca-11e7-82f6-3863bb44ef7c,52,21,31,5,0,0,1,1,1788609220,gha
1788609300,d11b9869-8964-4b79-aafc-4b60ad1b44c4,20,20,0,2,1,0,1,1,1788609226,gha
1788609300,e35c42c6-8b73-4528-b08d-c94b75624b40,5,0,5,10,4,0,1,1,1788609225,gha
1788609300,f401cd5f-cb41-41f8-a857-4a4dfe778f94,22,11,11,2,2,0,1,1,1788609224,gha
