ts_bucket,station_id,bikes,ebikes,classic,docks,bikes_disabled,docks_disabled,is_renting,is_returning,last_reported,src
1789832400,f401cd5f-cb41-41f8-a857-4a4dfe778f94,9,4,5,12,5,0,1,1,1789832242,gha
1789832400,66dce9b5-0aca-11e7-82f6-3863bb44ef7c,10,6,4,20,2,0,1,1,1789832244,gha
1789832400,3a89411a-0bc6-4ba3-bc56-fab950c8eba1,18,5,13,3,0,0,1,1,1789832242,gha
1789832400,1786700154621508184,16,2,14,11,1,0,1,1,1789832253,gha
1789832400,2100948436010992354,7,0,7,7,3,0,1,1,1789832254,gha
1789832400,66dce8db-0aca-11e7-82f6-3863bb44ef7c,21,10,11,17,2,0,1,1,1789832260,gha
1789832400,66dced76-0aca-11e7-82f6-3863bb44ef7c,10,1,9,14,2,0,1,1,1789832263,gha
1789832400,66de73fd-0aca-11e7-82f6-3863bb44ef7c,8,7,1,14,3,0,1,1,1789832264,gha
1789832400,9394fb49-583f-4426-8d2f-a2b0ffb584d2,26,3,23,22,1,0,1,1,1789832277,gha
1789832400,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,39,9,30,14,5,0,1,1,1789832289,gha
1789832400,66dd1c7f-0aca-11e7-82f6-3863bb44ef7c,31,21,10,12,2,0,1,1,1789832285,gha
1789832400,1871698223344654662,21,4,17,2,3,0,1,1,1789832293,gha
1789832400,66dd17a5-0aca-11e7-82f6-3863bb44ef7c,42,6,36,5,3,0,1,1,1789832298,gha
1789832400,84a7baff-415b-4ab9-a859-74c2801483ce,16,10,6,3,0,0,1,1,1789832302,gha
1789832400,c7604869-5b55-40cf-812e-fc97901bdf14,13,5,8,27,3,0,1,1,1789832301,gha
1789832400,81bec993-29a5-4e70-8f60-eecdf16c7be4,1,1,0,26,3,0,1,1,1789832304,gha
1789832400,66db93a1-0aca-11e7-82f6-3863bb44ef7c,20,2,18,10,6,0,1,1,1789832304,gha
1789832400,f833d403-2cf5-424a-a3b3-0314a44b4a67,35,5,30,6,5,0,1,1,1789832303,gha
