ts_bucket,station_id,bikes,ebikes,classic,docks,bikes_disabled,docks_disabled,is_renting,is_returning,last_reported,src
1789832100,498d7e8e-5164-4f26-9ce6-399947d73b1a,2,0,2,15,0,0,1,1,1789831954,gha
1789832100,66dbc37a-0aca-11e7-82f6-3863bb44ef7c,29,3,26,25,5,1,1,1,1789831948,gha
1789832100,66dd01c5-0aca-11e7-82f6-3863bb44ef7c,21,19,2,2,4,0,1,1,1789831952,gha
1789832100,84a7baff-415b-4ab9-a859-74c2801483ce,17,11,6,2,0,0,1,1,1789831938,gha
1789832100,f833d403-2cf5-424a-a3b3-0314a44b4a67,34,5,29,7,5,0,1,1,1789831939,gha
1789832100,1786697771181570266,41,2,39,1,3,0,1,1,1789831962,gha
1789832100,1786698974100683436,41,28,13,10,2,0,1,1,1789831965,gha
1789832100,e35c42c6-8b73-4528-b08d-c94b75624b40,15,4,11,4,0,0,1,1,1789831973,gha
1789832100,d89dc10f-9be3-45a5-9c3c-06c04c963436,8,3,5,8,6,0,1,1,1789831969,gha
1789832100,66dbec40-0aca-11e7-82f6-3863bb44ef7c,20,1,19,33,2,0,1,1,1789831969,gha
1789832100,63a838a8-9acf-4ba1-91f5-c676f6ef2f7d,11,3,8,8,1,0,1,1,1789831969,gha
1789832100,d11b9869-8964-4b79-aafc-4b60ad1b44c4,16,5,11,6,1,0,1,1,1789831969,gha
1789832100,75352ab4-8a31-4926-8b59-048a9e506452,8,6,2,8,1,0,1,1,1789831978,gha
1789832100,1786698321265653818,18,10,8,21,1,0,1,1,1789831976,gha
1789832100,bfe5e69d-89ff-48b3-bf20-80cbdfa443e0,4,0,4,48,2,0,1,1,1789831987,gha
1789832100,1871698223344654662,22,5,17,1,2,0,1,1,1789831989,gha
1789832100,66dd1d0f-0aca-11e7-82f6-3863bb44ef7c,17,10,7,7,7,0,1,1,1789831993,gha
1789832100,66dced76-0aca-11e7-82f6-3863bb44ef7c,9,0,9,15,2,0,1,1,1789831995,gha
1789832100,1814548067447122618,15,4,11,17,3,0,1,1,1789831996,gha
1789832100,f401cd5f-cb41-41f8-a857-4a4dfe778f94,8,4,4,13,5,0,1,1,1789831998,gha
1789832100,81bec993-29a5-4e70-8f60-eecdf16c7be4,1,1,0,26,3,0,1,1,1789832002,gha
1789832100,ab6aadd8-fa45-43aa-abea-c8e01ec5a0c8,11,2,9,8,3,0,1,1,1789832003,gha
1789832100,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,23,17,6,2,2,0,1,1,1789832003,gha
1789832100,3a89411a-0bc6-4ba3-bc56-fab950c8eba1,18,5,13,3,0,0,1,1,1789832000,gha
1789832100,66dce9b5-0aca-11e7-82f6-3863bb44ef7c,10,6,4,20,2,0,1,1,1789832001,gha
1789832100,2100948436010992354,7,0,7,7,3,0,1,1,1789832011,gha
1789832100,66dce8db-0aca-11e7-82f6-3863bb44ef7c,23,11,12,15,2,0,1,1,1789832017,gha
1789832100,c4e9905f-457b-4be0-a878-2aa53fa0b09b,6,3,3,16,2,0,1,1,1789832016,gha
1789832100,6d766daf-9298-4059-a329-1818582d495f,10,3,7,8,1,0,1,1,1789832017,gha
1789832100,66db9e99-0aca-11e7-82f6-3863bb44ef7c,5,0,5,6,4,0,1,1,1789832015,gha
1789832100,66db76a1-0aca-11e7-82f6-3863bb44ef7c,51,9,42,40,2,0,1,1,1789832019,gha
1789832100,66de73fd-0aca-11e7-82f6-3863bb44ef7c,8,7,1,14,3,0,1,1,1789832022,gha
1789832100,1786700154621508184,16,2,14,11,1,0,1,1,1789832029,gha
1789832100,9394fb49-583f-4426-8d2f-a2b0ffb584d2,25,2,23,23,1,0,1,1,1789832034,gha
1789832100,c7604869-5b55-40cf-812e-fc97901bdf14,13,6,7,26,3,0,1,1,1789832036,gha
1789832100,66dd1c7f-0aca-11e7-82f6-3863bb44ef7c,30,20,10,13,2,0,1,1,1789832038,gha
1789832100,66db6f2e-0aca-11e7-82f6-3863bb44ef7c,40,19,21,1,5,0,1,1,1789832037,gha
1789832100,18415ea7-efce-408d-bcb9-4693fb088dda,13,2,11,18,3,0,1,1,1789832038,gha
1789832100,1871698348432996504,19,10,9,3,1,0,1,1,1789832038,gha
1789832100,66db93a1-0aca-11e7-82f6-3863bb44ef7c,27,8,19,2,6,0,1,1,1789832046,gha
1789832100,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,38,9,29,15,5,0,1,1,1789832046,gha
1789832100,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,22,10,12,0,6,0,1,1,1789832045,gha
1789832100,66dd056e-0aca-11e7-82f6-3863bb44ef7c,12,4,8,5,0,0,1,1,1789832044,gha
1789832100,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,48,34,14,10,4,0,1,1,1789832045,gha
1789832100,66dd217d-0aca-11e7-82f6-3863bb44ef7c,8,7,1,16,2,0,1,1,1789832045,gha
1789832100,66dc3782-0aca-11e7-82f6-3863bb44ef7c,15,12,3,13,3,0,1,1,1789832044,gha
1789832100,66dd2060-0aca-11e7-82f6-3863bb44ef7c,36,14,22,10,5,0,1,1,1789832041,gha
1789832100,457ea5d7-d643-4028-87db-46dee0b81555,17,2,15,18,4,0,1,1,1789832041,gha
1789832100,66dd17a5-0aca-11e7-82f6-3863bb44ef7c,44,8,36,4,3,0,1,1,1789832043,gha
1789832100,66dbc420-0aca-11e7-82f6-3863bb44ef7c,35,5,30,9,7,1,1,1,1789832048,gha
1789832100,66dce4fc-0aca-11e7-82f6-3863bb44ef7c,21,3,18,6,2,0,1,1,1789831982,gha
1789832100,1786687245202023014,32,9,23,2,1,0,1,1,1789831982,gha
1789832100,d52d4171-fd60-4a28-b7e2-89f3693e0591,7,0,7,11,0,0,1,1,1789831990,gha
1789832100,7a771842-c090-4da1-8c13-72b7f4f50a87,34,19,15,0,1,0,1,1,1789831991,gha
1789832100,66db9cc4-0aca-11e7-82f6-3863bb44ef7c,32,9,23,4,3,0,1,1,1789831933,gha
1789832100,1786696564295760054,18,17,1,8,1,0,1,1,1789831946,gha
1789832100,f3b359e2-7983-4aaf-b6b0-e3b7d30816a4,18,3,15,0,1,0,1,1,1789831968,gha
1789832100,a958a8af-a0cc-4bca-9114-93c74ce3c693,14,4,10,8,0,0,1,1,1789831970,gha
1789832100,2104278402820534724,31,1,30,8,2,0,1,1,1789831975,gha
1789832100,29223935-a682-411c-9f25-577bbb9804fc,16,3,13,3,1,0,1,1,1789831975,gha
1789832100,99142ec8-c0e7-47ca-916c-c1097d48e133,30,13,17,8,6,0,1,1,1789832023,gha
1789832100,66dcf023-0aca-11e7-82f6-3863bb44ef7c,9,2,7,10,3,0,1,1,1789832016,gha
1789832100,66dd20eb-0aca-11e7-82f6-3863bb44ef7c,11,1,10,22,2,0,1,1,1789832017,gha
1789832100,1786697932047949952,17,15,2,7,0,0,1,1,1789832027,gha
1789832100,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,19,9,10,3,3,0,1,1,1789832028,gha
1789832100,145bbc0d-8976-45ae-9565-158ba564d3d1,18,7,11,3,5,1,1,1,1789832030,gha
