ts_bucket,station_id,bikes,ebikes,classic,docks,bikes_disabled,docks_disabled,is_renting,is_returning,last_reported,src
1790438400,66db93a1-0aca-11e7-82f6-3863bb44ef7c,0,0,0,0,0,0,0,0,86400,gha
1790438400,66dced76-0aca-11e7-82f6-3863bb44ef7c,22,15,7,3,1,0,1,1,1790438263,gha
1790438400,2100948436010992354,14,9,5,1,2,0,1,1,1790438263,gha
1790438400,6d766daf-9298-4059-a329-1818582d495f,5,4,1,14,0,0,1,1,1790438261,gha
1790438400,1786698974100683436,40,29,11,13,0,0,1,1,1790438261,gha
1790438400,498d7e8e-5164-4f26-9ce6-399947d73b1a,7,7,0,7,3,0,1,1,1790438299,gha
1790438400,d89dc10f-9be3-45a5-9c3c-06c04c963436,8,2,6,11,2,0,1,1,1790438274,gha
1790438400,e35c42c6-8b73-4528-b08d-c94b75624b40,14,8,6,3,2,0,1,1,1790438312,gha
1790438400,66dd1d0f-0aca-11e7-82f6-3863bb44ef7c,30,6,24,1,0,0,1,1,1790438314,gha
1790438400,ab6aadd8-fa45-43aa-abea-c8e01ec5a0c8,15,5,10,5,1,0,1,1,1790438316,gha
1790438400,1871698223344654662,23,13,10,1,1,0,1,1,1790438316,gha
1790438400,66dce8db-0aca-11e7-82f6-3863bb44ef7c,37,26,11,2,1,0,1,1,1790438330,gha
1790438400,18415ea7-efce-408d-bcb9-4693fb088dda,22,11,11,10,2,0,1,1,1790438328,gha
1790438400,457ea5d7-d643-4028-87db-46dee0b81555,16,3,13,20,3,0,1,1,1790438329,gha
1790438400,66dd1c7f-0aca-11e7-82f6-3863bb44ef7c,26,26,0,19,4,0,1,1,1790438328,gha
1790438400,c4e9905f-457b-4be0-a878-2aa53fa0b09b,14,3,11,8,2,0,1,1,1790438334,gha
1790438400,1786700154621508184,19,16,3,9,0,0,1,1,1790438333,gha
1790438400,66dd2060-0aca-11e7-82f6-3863bb44ef7c,26,24,2,23,0,0,1,1,1790438326,gha
1790438400,f401cd5f-cb41-41f8-a857-4a4dfe778f94,19,14,5,4,3,0,1,1,1790438339,gha
1790438400,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,25,23,2,2,0,0,1,1,1790438348,gha
1790438400,66db9e99-0aca-11e7-82f6-3863bb44ef7c,7,3,4,6,0,0,1,1,1790438344,gha
1790438400,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,22,9,13,0,3,3,1,1,1790438346,gha
1790438400,66db6f2e-0aca-11e7-82f6-3863bb44ef7c,44,23,21,0,1,0,1,1,1790438347,gha
1790438400,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,43,34,9,17,3,0,1,1,1790438344,gha
1790438400,f833d403-2cf5-424a-a3b3-0314a44b4a67,35,12,23,9,3,0,1,1,1790438290,gha
