ts_bucket,station_id,bikes,ebikes,classic,docks,bikes_disabled,docks_disabled,is_renting,is_returning,last_reported,src
1790451000,66db93a1-0aca-11e7-82f6-3863bb44ef7c,0,0,0,0,0,0,0,0,86400,gha
1790451000,66dd217d-0aca-11e7-82f6-3863bb44ef7c,7,4,3,18,1,0,1,1,1790450867,gha
1790451000,84a7baff-415b-4ab9-a859-74c2801483ce,16,5,11,3,0,0,1,1,1790450872,gha
1790451000,66dbc37a-0aca-11e7-82f6-3863bb44ef7c,20,12,8,34,5,1,1,1,1790450872,gha
1790451000,bfe5e69d-89ff-48b3-bf20-80cbdfa443e0,9,4,5,44,1,0,1,1,1790450876,gha
1790451000,81bec993-29a5-4e70-8f60-eecdf16c7be4,13,12,1,14,2,0,1,1,1790450882,gha
1790451000,66dd01c5-0aca-11e7-82f6-3863bb44ef7c,26,22,4,0,1,0,1,1,1790450883,gha
1790451000,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,60,40,20,0,4,0,1,1,1790450946,gha
1790451000,9394fb49-583f-4426-8d2f-a2b0ffb584d2,32,17,15,15,3,0,1,1,1790450944,gha
1790451000,457ea5d7-d643-4028-87db-46dee0b81555,12,4,8,24,3,0,1,1,1790450953,gha
1790451000,66db9e99-0aca-11e7-82f6-3863bb44ef7c,7,0,7,7,0,0,1,1,1790450949,gha
1790451000,66dce9b5-0aca-11e7-82f6-3863bb44ef7c,12,2,10,19,0,0,1,1,1790450880,gha
1790451000,66dbec40-0aca-11e7-82f6-3863bb44ef7c,21,5,16,31,3,0,1,1,1790450886,gha
1790451000,ab6aadd8-fa45-43aa-abea-c8e01ec5a0c8,18,7,11,2,1,0,1,1,1790450958,gha
1790451000,1786700154621508184,25,23,2,3,0,0,1,1,1790450958,gha
1790451000,66dce8db-0aca-11e7-82f6-3863bb44ef7c,34,23,11,3,3,0,1,1,1790450959,gha
1790451000,18415ea7-efce-408d-bcb9-4693fb088dda,15,8,7,15,3,0,1,1,1790450954,gha
1790451000,66dd2060-0aca-11e7-82f6-3863bb44ef7c,22,19,3,25,2,0,1,1,1790450956,gha
1790451000,c4e9905f-457b-4be0-a878-2aa53fa0b09b,18,8,10,4,2,0,1,1,1790450956,gha
1790451000,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,57,22,35,0,1,0,1,1,1790450892,gha
1790451000,2100948436010992354,12,7,5,3,2,0,1,1,1790450890,gha
1790451000,f833d403-2cf5-424a-a3b3-0314a44b4a67,30,13,17,14,3,0,1,1,1790450920,gha
1790451000,66dc3782-0aca-11e7-82f6-3863bb44ef7c,14,1,13,14,2,0,1,1,1790450919,gha
1790451000,c7604869-5b55-40cf-812e-fc97901bdf14,21,5,16,19,3,1,1,1,1790450940,gha
1790451000,3a89411a-0bc6-4ba3-bc56-fab950c8eba1,20,10,10,1,0,0,1,1,1790450940,gha
1790451000,1871698223344654662,20,14,6,4,1,0,1,1,1790450941,gha
1790451000,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,16,7,9,6,3,3,1,1,1790450961,gha
1790451000,1786698974100683436,54,38,16,1,0,0,1,1,1790450959,gha
1790451000,66dd1c7f-0aca-11e7-82f6-3863bb44ef7c,33,28,5,11,5,0,1,1,1790450959,gha
1790451000,75352ab4-8a31-4926-8b59-048a9e506452,11,10,1,5,1,0,1,1,1790450968,gha
1790451000,f401cd5f-cb41-41f8-a857-4a4dfe778f94,23,17,6,1,2,0,1,1,1790450969,gha
1790451000,66dd17a5-0aca-11e7-82f6-3863bb44ef7c,43,33,10,6,1,0,1,1,1790450897,gha
1790451000,d89dc10f-9be3-45a5-9c3c-06c04c963436,7,2,5,12,2,0,1,1,1790450931,gha
1790451000,66de73fd-0aca-11e7-82f6-3863bb44ef7c,22,4,18,3,0,0,1,1,1790450935,gha
1790451000,1786697771181570266,41,8,33,1,3,0,1,1,1790450933,gha
1790451000,e35c42c6-8b73-4528-b08d-c94b75624b40,17,11,6,0,2,0,1,1,1790450934,gha
1790451000,498d7e8e-5164-4f26-9ce6-399947d73b1a,12,10,2,2,3,0,1,1,1790450923,gha
1790451000,63a838a8-9acf-4ba1-91f5-c676f6ef2f7d,7,2,5,11,2,0,1,1,1790450924,gha
1790451000,1814548067447122618,27,11,16,8,0,0,1,1,1790450924,gha
1790451000,66dd1d0f-0aca-11e7-82f6-3863bb44ef7c,30,4,26,3,0,0,1,1,1790450970,gha
1790451000,6d766daf-9298-4059-a329-1818582d495f,8,5,3,11,0,0,1,1,1790450972,gha
1790451000,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,23,20,3,4,0,0,1,1,1790450973,gha
1790451000,66dced76-0aca-11e7-82f6-3863bb44ef7c,22,17,5,3,1,0,1,1,1790450974,gha
1790451000,66dd056e-0aca-11e7-82f6-3863bb44ef7c,15,6,9,2,1,0,1,1,1790450973,gha
1790451000,d11b9869-8964-4b79-aafc-4b60ad1b44c4,19,15,4,3,0,0,1,1,1790450976,gha
1790451000,1871698348432996504,19,4,15,2,1,0,1,1,1790450976,gha
1790451000,66db76a1-0aca-11e7-82f6-3863bb44ef7c,81,29,52,12,1,0,1,1,1790450977,gha
1790451000,1786698321265653818,33,29,4,6,1,0,1,1,1790450978,gha
1790451000,66dbc420-0aca-11e7-82f6-3863bb44ef7c,48,25,23,0,4,0,1,1,1790450978,gha
1790451000,66db6f2e-0aca-11e7-82f6-3863bb44ef7c,40,21,19,4,1,0,1,1,1790450979,gha
1790451000,1786697932047949952,11,8,3,11,2,0,1,1,1790450876,gha
1790451000,99142ec8-c0e7-47ca-916c-c1097d48e133,32,26,6,7,3,0,1,1,1790450878,gha
1790451000,1786699974232881542,17,3,14,2,0,0,1,1,1790450882,gha
1790451000,d52d4171-fd60-4a28-b7e2-89f3693e0591,4,2,2,10,4,0,1,1,1790450883,gha
