ts_bucket,station_id,bikes,ebikes,classic,docks,bikes_disabled,docks_disabled,is_renting,is_returning,last_reported,src
1790450400,66db93a1-0aca-11e7-82f6-3863bb44ef7c,0,0,0,0,0,0,0,0,86400,gha
1790450400,66dd217d-0aca-11e7-82f6-3863bb44ef7c,5,3,2,20,1,0,1,1,1790450260,gha
1790450400,66dbc37a-0aca-11e7-82f6-3863bb44ef7c,20,13,7,34,5,1,1,1,1790450264,gha
1790450400,84a7baff-415b-4ab9-a859-74c2801483ce,17,6,11,2,0,0,1,1,1790450265,gha
1790450400,81bec993-29a5-4e70-8f60-eecdf16c7be4,13,12,1,14,2,0,1,1,1790450275,gha
1790450400,66dbec40-0aca-11e7-82f6-3863bb44ef7c,20,5,15,32,3,0,1,1,1790450279,gha
1790450400,bfe5e69d-89ff-48b3-bf20-80cbdfa443e0,7,2,5,46,1,0,1,1,1790450269,gha
1790450400,66dce9b5-0aca-11e7-82f6-3863bb44ef7c,12,2,10,19,0,0,1,1,1790450273,gha
1790450400,1786698974100683436,53,38,15,0,0,0,1,1,1790450280,gha
1790450400,2100948436010992354,12,7,5,3,2,0,1,1,1790450283,gha
1790450400,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,55,22,33,2,1,0,1,1,1790450284,gha
1790450400,498d7e8e-5164-4f26-9ce6-399947d73b1a,11,10,1,3,3,0,1,1,1790450316,gha
1790450400,63a838a8-9acf-4ba1-91f5-c676f6ef2f7d,7,2,5,11,2,0,1,1,1790450317,gha
1790450400,1814548067447122618,28,12,16,6,0,0,1,1,1790450317,gha
1790450400,9394fb49-583f-4426-8d2f-a2b0ffb584d2,36,20,16,9,4,0,1,1,1790450324,gha
1790450400,1786697771181570266,42,8,34,0,3,0,1,1,1790450326,gha
1790450400,e35c42c6-8b73-4528-b08d-c94b75624b40,17,11,6,0,2,0,1,1,1790450327,gha
1790450400,66de73fd-0aca-11e7-82f6-3863bb44ef7c,21,3,18,4,0,0,1,1,1790450328,gha
1790450400,c7604869-5b55-40cf-812e-fc97901bdf14,23,7,16,17,3,1,1,1,1790450334,gha
1790450400,1871698223344654662,20,14,6,4,1,0,1,1,1790450334,gha
1790450400,66dd1d0f-0aca-11e7-82f6-3863bb44ef7c,27,1,26,4,0,0,1,1,1790450334,gha
1790450400,f833d403-2cf5-424a-a3b3-0314a44b4a67,30,12,18,14,4,0,1,1,1790450336,gha
1790450400,75352ab4-8a31-4926-8b59-048a9e506452,13,12,1,3,2,0,1,1,1790450361,gha
1790450400,6d766daf-9298-4059-a329-1818582d495f,8,5,3,11,0,0,1,1,1790450364,gha
1790450400,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,22,19,3,5,0,0,1,1,1790450366,gha
1790450400,d89dc10f-9be3-45a5-9c3c-06c04c963436,7,2,5,12,2,0,1,1,1790450365,gha
