ts_bucket,station_id,bikes,ebikes,classic,docks,bikes_disabled,docks_disabled,is_renting,is_returning,last_reported,src
1789215600,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,25,13,12,2,0,0,1,1,1789215460,gha
1789215600,66dd17a5-0aca-11e7-82f6-3863bb44ef7c,42,24,18,7,1,0,1,1,1789215472,gha
1789215600,66dd2060-0aca-11e7-82f6-3863bb44ef7c,47,33,14,3,0,0,1,1,1789215474,gha
1789215600,84a7baff-415b-4ab9-a859-74c2801483ce,7,5,2,7,5,0,1,1,1789215475,gha
1789215600,66db9e99-0aca-11e7-82f6-3863bb44ef7c,11,8,3,0,1,0,1,1,1789215481,gha
1789215600,63a838a8-9acf-4ba1-91f5-c676f6ef2f7d,20,15,5,0,0,0,1,1,1789215482,gha
1789215600,66dd01c5-0aca-11e7-82f6-3863bb44ef7c,8,6,2,17,2,0,1,1,1789215483,gha
1789215600,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,23,3,20,33,1,0,1,1,1789215479,gha
1789215600,1786700154621508184,13,7,6,16,0,0,1,1,1789215482,gha
1789215600,66dce8db-0aca-11e7-82f6-3863bb44ef7c,36,35,1,2,3,0,1,1,1789215494,gha
1789215600,c4e9905f-457b-4be0-a878-2aa53fa0b09b,12,1,11,11,1,0,1,1,1789215497,gha
1789215600,498d7e8e-5164-4f26-9ce6-399947d73b1a,9,1,8,6,2,0,1,1,1789215498,gha
1789215600,66dbc37a-0aca-11e7-82f6-3863bb44ef7c,52,20,32,5,3,1,1,1,1789215499,gha
1789215600,c7604869-5b55-40cf-812e-fc97901bdf14,31,8,23,10,3,0,1,1,1789215495,gha
1789215600,66db76a1-0aca-11e7-82f6-3863bb44ef7c,48,26,22,7,1,0,1,1,1789215500,gha
1789215600,1871698223344654662,16,1,15,8,1,0,1,1,1789215500,gha
1789215600,66dc3782-0aca-11e7-82f6-3863bb44ef7c,2,1,1,23,5,0,1,1,1789215503,gha
1789215600,f833d403-2cf5-424a-a3b3-0314a44b4a67,43,14,29,0,3,0,1,1,1789215505,gha
1789215600,66db6f2e-0aca-11e7-82f6-3863bb44ef7c,18,4,14,26,0,0,1,1,1789215433,gha
1789215600,6d766daf-9298-4059-a329-1818582d495f,16,6,10,3,0,0,1,1,1789215439,gha
1789215600,2100948436010992354,6,1,5,9,2,0,1,1,1789215439,gha
1789215600,66dce9b5-0aca-11e7-82f6-3863bb44ef7c,22,13,9,8,2,0,1,1,1789215440,gha
1789215600,bfe5e69d-89ff-48b3-bf20-80cbdfa443e0,49,39,10,2,3,0,1,1,1789215448,gha
1789215600,f401cd5f-cb41-41f8-a857-4a4dfe778f94,17,2,15,7,2,0,1,1,1789215448,gha
1789215600,ab6aadd8-fa45-43aa-abea-c8e01ec5a0c8,3,0,3,16,2,0,1,1,1789215448,gha
1789215600,75352ab4-8a31-4926-8b59-048a9e506452,14,6,8,1,2,0,1,1,1789215457,gha
1789215600,66dbec40-0aca-11e7-82f6-3863bb44ef7c,48,27,21,6,1,0,1,1,1789215520,gha
1789215600,1786698974100683436,12,5,7,36,5,0,1,1,1789215521,gha
1789215600,1814548067447122618,31,8,23,1,3,0,1,1,1789215516,gha
1789215600,66de73fd-0aca-11e7-82f6-3863bb44ef7c,17,10,7,8,0,0,1,1,1789215516,gha
1789215600,d89dc10f-9be3-45a5-9c3c-06c04c963436,10,0,10,6,5,0,1,1,1789215525,gha
1789215600,66dd1d0f-0aca-11e7-82f6-3863bb44ef7c,29,7,22,0,2,0,1,1,1789215526,gha
1789215600,1871698348432996504,17,10,7,3,3,0,1,1,1789215523,gha
1789215600,d11b9869-8964-4b79-aafc-4b60ad1b44c4,19,19,0,4,0,0,1,1,1789215529,gha
1789215600,81bec993-29a5-4e70-8f60-eecdf16c7be4,23,16,7,4,3,0,1,1,1789215536,gha
1789215600,1786697771181570266,30,9,21,5,8,0,1,1,1789215538,gha
1789215600,18415ea7-efce-408d-bcb9-4693fb088dda,22,13,9,11,1,0,1,1,1789215540,gha
1789215600,66dced76-0aca-11e7-82f6-3863bb44ef7c,22,19,3,1,2,0,1,1,1789215541,gha
1789215600,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,54,2,52,10,1,0,1,1,1789215544,gha
1789215600,66dd1c7f-0aca-11e7-82f6-3863bb44ef7c,34,20,14,5,11,0,1,1,1789215545,gha
1789215600,66db93a1-0aca-11e7-82f6-3863bb44ef7c,27,16,11,2,7,0,1,1,1789215546,gha
1789215600,457ea5d7-d643-4028-87db-46dee0b81555,38,30,8,1,1,0,1,1,1789215546,gha
1789215600,9394fb49-583f-4426-8d2f-a2b0ffb584d2,34,14,20,10,5,0,1,1,1789215545,gha
1789215600,66dd217d-0aca-11e7-82f6-3863bb44ef7c,19,5,14,6,1,0,1,1,1789215544,gha
