ts_bucket,station_id,bikes,ebikes,classic,docks,bikes_disabled,docks_disabled,is_renting,is_returning,last_reported,src
1789247100,1871698223344654662,8,0,8,16,1,0,1,1,1789246940,gha
1789247100,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,60,17,43,0,4,0,1,1,1789246940,gha
1789247100,66db76a1-0aca-11e7-82f6-3863bb44ef7c,24,1,23,30,2,0,1,1,1789246953,gha
1789247100,d89dc10f-9be3-45a5-9c3c-06c04c963436,18,7,11,1,2,0,1,1,1789246960,gha
1789247100,66dced76-0aca-11e7-82f6-3863bb44ef7c,8,8,0,11,7,0,1,1,1789246961,gha
1789247100,66dce8db-0aca-11e7-82f6-3863bb44ef7c,11,3,8,27,3,0,1,1,1789246965,gha
1789247100,1814548067447122618,28,8,20,2,5,0,1,1,1789246967,gha
1789247100,66dd1d0f-0aca-11e7-82f6-3863bb44ef7c,27,5,22,1,3,0,1,1,1789246968,gha
1789247100,c7604869-5b55-40cf-812e-fc97901bdf14,7,4,3,32,5,0,1,1,1789246974,gha
1789247100,1786698974100683436,40,6,34,2,11,0,1,1,1789246976,gha
1789247100,81bec993-29a5-4e70-8f60-eecdf16c7be4,27,20,7,0,3,0,1,1,1789246976,gha
1789247100,66de73fd-0aca-11e7-82f6-3863bb44ef7c,8,7,1,17,0,0,1,1,1789246976,gha
1789247100,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,25,3,22,1,1,0,1,1,1789246981,gha
1789247100,c4e9905f-457b-4be0-a878-2aa53fa0b09b,13,1,12,9,2,0,1,1,1789246933,gha
1789247100,f401cd5f-cb41-41f8-a857-4a4dfe778f94,18,1,17,5,3,0,1,1,1789246985,gha
1789247100,66db9e99-0aca-11e7-82f6-3863bb44ef7c,7,4,3,4,1,0,1,1,1789246984,gha
1789247100,18415ea7-efce-408d-bcb9-4693fb088dda,14,11,3,17,3,0,1,1,1789246986,gha
1789247100,1786700154621508184,8,0,8,20,1,0,1,1,1789246988,gha
1789247100,66dbec40-0aca-11e7-82f6-3863bb44ef7c,17,3,14,35,2,0,1,1,1789246990,gha
1789247100,6d766daf-9298-4059-a329-1818582d495f,15,5,10,4,0,0,1,1,1789246995,gha
1789247100,66dd01c5-0aca-11e7-82f6-3863bb44ef7c,20,14,6,2,5,0,1,1,1789246994,gha
1789247100,9394fb49-583f-4426-8d2f-a2b0ffb584d2,40,13,27,3,6,0,1,1,1789246994,gha
1789247100,457ea5d7-d643-4028-87db-46dee0b81555,3,1,2,34,2,0,1,1,1789246998,gha
1789247100,84a7baff-415b-4ab9-a859-74c2801483ce,16,12,4,1,2,0,1,1,1789246998,gha
1789247100,63a838a8-9acf-4ba1-91f5-c676f6ef2f7d,6,1,5,12,2,0,1,1,1789246998,gha
1789247100,498d7e8e-5164-4f26-9ce6-399947d73b1a,5,3,2,9,3,0,1,1,1789247001,gha
1789247100,e35c42c6-8b73-4528-b08d-c94b75624b40,6,1,5,10,3,0,1,1,1789246999,gha
1789247100,66dd17a5-0aca-11e7-82f6-3863bb44ef7c,44,31,13,6,0,0,1,1,1789247000,gha
1789247100,66db93a1-0aca-11e7-82f6-3863bb44ef7c,8,2,6,21,7,0,1,1,1789247002,gha
1789247100,d11b9869-8964-4b79-aafc-4b60ad1b44c4,3,3,0,18,2,0,1,1,1789247003,gha
1789247100,2100948436010992354,5,2,3,10,2,0,1,1,1789247008,gha
1789247100,75352ab4-8a31-4926-8b59-048a9e506452,8,0,8,7,2,0,1,1,1789247008,gha
1789247100,66dce9b5-0aca-11e7-82f6-3863bb44ef7c,19,7,12,12,1,0,1,1,1789247006,gha
1789247100,3a89411a-0bc6-4ba3-bc56-fab950c8eba1,9,0,9,12,0,0,1,1,1789247006,gha
1789247100,1871698348432996504,4,1,3,17,2,0,1,1,1789247008,gha
1789247100,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,53,10,43,3,1,0,1,1,1789247010,gha
1789247100,66dd1c7f-0aca-11e7-82f6-3863bb44ef7c,29,10,19,18,3,0,1,1,1789247010,gha
1789247100,f833d403-2cf5-424a-a3b3-0314a44b4a67,26,8,18,17,3,0,1,1,1789247007,gha
1789247100,66dd217d-0aca-11e7-82f6-3863bb44ef7c,1,1,0,25,1,0,1,1,1789247014,gha
1789247100,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,21,7,14,2,3,2,1,1,1789247015,gha
1789247100,66db6f2e-0aca-11e7-82f6-3863bb44ef7c,42,30,12,2,1,0,1,1,1789247016,gha
1789247100,66dbc37a-0aca-11e7-82f6-3863bb44ef7c,13,0,13,38,8,1,1,1,1789247016,gha
1789247100,66dd2060-0aca-11e7-82f6-3863bb44ef7c,24,1,23,25,1,0,1,1,1789247015,gha
1789247100,1786697771181570266,34,1,33,0,10,0,1,1,1789247012,gha
1789247100,bfe5e69d-89ff-48b3-bf20-80cbdfa443e0,22,2,20,27,5,0,1,1,1789247017,gha
1789247100,1786698321265653818,35,15,20,0,5,0,1,1,1789247017,gha
1789247100,ab6aadd8-fa45-43aa-abea-c8e01ec5a0c8,16,7,9,4,2,0,1,1,1789247017,gha
1789247100,66dc3782-0aca-11e7-82f6-3863bb44ef7c,23,20,3,2,6,0,1,1,1789247018,gha
1789247100,66dd056e-0aca-11e7-82f6-3863bb44ef7c,10,8,2,5,3,0,1,1,1789247017,gha
1789247100,66dbc420-0aca-11e7-82f6-3863bb44ef7c,48,27,21,2,4,1,1,1,1789247019,gha
1789247100,1786697166576476490,39,32,7,2,6,0,1,1,1789246909,gha
1789247100,1908785111291682996,1,0,1,17,1,0,1,1,1789246915,gha
1789247100,1786697528321024934,41,10,31,2,3,0,1,1,1789246923,gha
1789247100,66dce4fc-0aca-11e7-82f6-3863bb44ef7c,15,0,15,12,2,0,1,1,1789246931,gha
1789247100,1786687245202023014,17,10,7,13,4,0,1,1,1789246950,gha
