ts_bucket,station_id,bikes,ebikes,classic,docks,bikes_disabled,docks_disabled,is_renting,is_returning,last_reported,src
1789246200,81bec993-29a5-4e70-8f60-eecdf16c7be4,27,20,7,0,3,0,1,1,1789246004,gha
1789246200,1786698974100683436,42,8,34,0,11,0,1,1,1789246004,gha
1789246200,66dbec40-0aca-11e7-82f6-3863bb44ef7c,15,2,13,38,2,0,1,1,1789246005,gha
1789246200,6d766daf-9298-4059-a329-1818582d495f,15,5,10,4,0,0,1,1,1789246024,gha
1789246200,66dd17a5-0aca-11e7-82f6-3863bb44ef7c,44,30,14,6,0,0,1,1,1789246029,gha
1789246200,84a7baff-415b-4ab9-a859-74c2801483ce,16,12,4,1,2,0,1,1,1789246027,gha
1789246200,63a838a8-9acf-4ba1-91f5-c676f6ef2f7d,6,1,5,12,2,0,1,1,1789246027,gha
1789246200,2100948436010992354,5,2,3,10,2,0,1,1,1789246037,gha
1789246200,d11b9869-8964-4b79-aafc-4b60ad1b44c4,0,0,0,21,2,0,1,1,1789246032,gha
1789246200,ab6aadd8-fa45-43aa-abea-c8e01ec5a0c8,14,7,7,5,2,0,1,1,1789246042,gha
1789246200,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,22,1,21,4,1,0,1,1,1789246051,gha
1789246200,66dbc37a-0aca-11e7-82f6-3863bb44ef7c,17,1,16,36,7,1,1,1,1789246063,gha
1789246200,66dce8db-0aca-11e7-82f6-3863bb44ef7c,11,4,7,27,3,0,1,1,1789246103,gha
1789246200,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,54,11,43,2,1,0,1,1,1789246103,gha
1789246200,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,21,6,15,1,3,2,1,1,1789246107,gha
1789246200,18415ea7-efce-408d-bcb9-4693fb088dda,15,11,4,15,4,0,1,1,1789246108,gha
1789246200,e35c42c6-8b73-4528-b08d-c94b75624b40,7,2,5,9,3,0,1,1,1789246105,gha
1789246200,66de73fd-0aca-11e7-82f6-3863bb44ef7c,8,7,1,17,0,0,1,1,1789246108,gha
1789246200,f833d403-2cf5-424a-a3b3-0314a44b4a67,29,10,19,14,3,0,1,1,1789246109,gha
1789246200,66db76a1-0aca-11e7-82f6-3863bb44ef7c,26,1,25,28,3,0,1,1,1789246109,gha
1789246200,d89dc10f-9be3-45a5-9c3c-06c04c963436,18,7,11,1,2,0,1,1,1789246111,gha
